,0,1,2,3
0,NaN,,,
1,NaN,,,
2,NaN,,,
3,0.98989898989899,0.9932659932659932,0.9966329966329965,0.9932659932659932
4,0.9621212121212122,0.9646464646464646,0.9797979797979798,0.9974747474747475
5,0.896969696969697,0.8929292929292928,0.9434343434343434,0.9656565656565655
6,0.7616666666666667,0.7716666666666667,0.8966666666666666,0.9533333333333333
